"","years","runtime_minute","rate_score","gross_million","votes","certificates"
"1323",2006,136,6.9,63.22,230309,"PG-13"
"1324",2008,111,7.1,63.17,253168,"R"
"1325",2010,109,6.1,63.15,147352,"PG"
"1326",1993,129,6.2,63.1,40535,"R"
"1327",2010,95,5.2,63.08,88075,"R"
"1328",1996,81,6.8,63.07,49636,"PG-13"
"1329",2016,99,5.4,63.03,40787,"R"
"1330",2010,107,6,62.95,77386,"PG"
"1331",2019,108,6.2,62.74,41424,"PG-13"
"1332",2016,99,5.9,62.68,135236,"R"
"1333",2005,125,7,62.66,166118,"R"
"1334",2015,123,6.9,62.58,160366,"R"
"1335",1992,112,7.2,62.55,48666,"R"
"1336",2006,104,6,62.51,227631,"PG-13"
"1337",2011,106,7,62.5,233265,"PG-13"
"1338",2012,88,6.4,62.32,141281,"R"
"1339",2006,106,6.7,62.32,183768,"R"
"1340",1981,127,6.8,62.3,86449,"PG"
"1341",2005,102,4.8,62.25,66676,"PG-13"
"1342",1986,103,6.2,62.13,14856,"R"
"1343",1984,111,6.2,62.1,65354,"PG"
"1344",2010,103,5.8,61.98,99893,"R"
"1345",1997,98,6.4,61.92,48964,"PG"
"1346",1979,121,6.3,61.8,7045,"PG"
"1347",2013,114,6.6,61.74,215884,"PG-13"
"1348",1970,172,7.9,61.7,90234,"GP"
"1349",2016,109,7.1,61.69,18818,"PG"
"1350",2005,144,8,61.65,169758,"PG-13"
"1351",1985,114,7.8,61.5,227166,"PG"
"1352",1990,115,6.6,61.49,76872,"R"
"1353",2016,107,7.1,61.43,139981,"PG-13"
"1354",1983,98,7.4,61.4,90558,"R"
"1355",2007,109,5.4,61.36,21295,"PG-13"
"1356",1997,116,6.2,61.36,59718,"PG-13"
"1357",2000,128,6.4,61.34,42828,"R"
"1358",2000,107,6.3,61.33,91955,"R"
"1359",1990,107,7.8,61.28,171858,"R"
"1360",2004,118,7.2,61.19,56017,"PG-13"
"1361",2006,98,4.4,61.12,17590,"PG"
"1362",2013,153,8.1,61,552393,"R"
"1363",1997,144,7.5,60.98,311617,"R"
"1364",2010,109,6.4,60.97,164192,"R"
"1365",2000,114,5.7,60.88,68212,"PG"
"1366",1989,116,6.1,60.86,18986,"R"
"1367",2000,100,5.7,60.79,102985,"PG-13"
"1368",2014,113,4.7,60.76,38867,"PG"
"1369",2006,98,5.6,60.67,94242,"PG-13"
"1370",1999,75,7.2,60.66,33231,"G"
"1371",1999,114,7.1,60.65,155487,"R"
"1372",1996,89,5.6,60.57,87547,"PG"
"1373",1997,115,6.6,60.53,61394,"R"
"1374",2013,100,4.8,60.52,185760,"PG-13"
"1375",2003,114,6.2,60.48,96516,"PG-13"
"1376",2012,101,6.5,60.46,97018,"PG-13"
"1377",2001,103,5.3,60.4,72689,"PG-13"
"1378",2008,96,7,60.36,295517,"R"
"1379",1988,101,7,60.33,81733,"PG-13"
"1380",2016,111,6.2,60.32,94726,"R"
"1381",2008,99,6,60.27,40310,"PG-13"
"1382",1996,96,6.1,60.24,145331,"PG-13"
"1383",2010,96,5.8,60.13,156591,"R"
"1384",2010,121,4.6,60.1,8811,"PG-13"
"1385",1985,102,6.4,60.09,42141,"PG"
"1386",1995,108,5.8,60.07,71077,"R"
"1387",2005,103,6.3,60.06,58238,"PG-13"
"1388",2003,92,7,60.06,130293,"R"
"1389",2009,81,5.8,60.05,136657,"R"
"1390",1998,114,6,60.05,23332,"PG-13"
"1391",2010,101,5,60.02,39660,"PG"
"1392",2000,89,5.1,60.02,11097,"PG"
"1393",2006,167,6.7,59.95,95860,"R"
"1394",1983,125,5,59.95,61545,"PG"
"1395",1997,105,5.2,59.93,21852,"PG"
"1396",2006,101,7.8,59.89,420502,"R"
"1397",2018,111,5.6,59.87,97118,"PG-13"
"1398",1991,102,6.9,59.85,68185,"PG"
"1399",2018,102,6.2,59.84,63418,"R"
"1400",1987,107,7.8,59.74,355379,"R"
"1401",2010,123,7.2,59.71,25233,"PG"
"1402",2014,138,5.7,59.7,17825,"PG-13"
"1403",2003,135,7.6,59.7,407259,"R"
"1404",2003,98,5.8,59.69,102764,"R"
"1405",2016,94,6,59.69,26905,"PG-13"
"1406",2012,83,6.4,59.65,258706,"R"
"1407",2004,122,6.8,59.62,297581,"PG-13"
"1408",1991,105,7,59.51,88887,"R"
"1409",2004,93,5.3,59.48,58019,"PG-13"
"1410",2017,101,6,59.28,20644,"PG"
"1411",2014,83,6,59.17,15771,"PG"
"1412",2014,99,8.1,59.1,659632,"R"
"1413",2001,106,6.4,59.07,96096,"PG-13"
"1414",1996,116,6.6,59.03,48128,"R"
"1415",2004,101,7.3,59.02,225422,"R"
"1416",1981,125,7.2,58.97,51123,"PG"
"1417",2015,99,6.1,58.88,91253,"R"
"1418",1992,140,6.6,58.88,56327,"PG-13"
"1419",2012,118,6.3,58.88,232946,"PG-13"
"1420",2007,85,6.7,58.87,65405,"PG"
"1421",1980,104,5.8,58.85,59688,"R"
"1422",2009,89,5.5,58.72,96748,"PG"
"1423",2011,120,6.9,58.71,107724,"PG-13"
"1424",2016,118,6.1,58.7,128413,"PG-13"
"1425",1992,89,4.8,58.66,39053,"PG"
"1426",2006,98,4.4,58.65,47989,"PG-13"
"1427",2006,87,6.5,58.64,14827,"G"
"1428",1996,113,5.8,58.62,53939,"PG-13"
"1429",2014,117,6.2,58.61,209890,"PG-13"
"1430",1989,113,6.8,58.57,35948,"R"
"1431",1992,102,6.1,58.5,21129,"PG"
"1432",1968,151,7.4,58.5,17529,"G"
"1433",1992,104,6.6,58.42,97250,"PG-13"
"1434",1997,94,7.1,58.41,106074,"G"
"1435",2010,92,7.1,58.4,340515,"PG-13"
"1436",2003,139,7.4,58.33,63839,"R"
"1437",2007,109,6.1,58.27,105290,"R"
"1438",2018,119,6.3,58.25,176669,"PG-13"
"1439",2013,114,7.3,58.24,282179,"PG"
"1440",1999,132,6.9,58.22,105361,"PG"
"1441",2001,157,6.8,58.2,89730,"R"
"1442",2004,95,5.9,58.17,42810,"PG-13"
"1443",2017,116,5.5,58.06,148632,"R"
"1444",1993,115,6.7,58.06,150332,"R"
"1445",2018,143,6.2,58.03,99766,"PG-13"
"1446",2008,98,6.2,58.02,77445,"PG-13"
"1447",2011,118,7.3,58.01,202054,"R"
"1448",2004,113,7.6,57.94,432937,"R"
"1449",1987,88,6.3,57.92,31895,"PG-13"
"1450",2005,85,6.4,57.89,108129,"PG-13"
"1451",2004,106,6.1,57.89,41641,"PG-13"
"1452",2006,105,7.1,57.79,62700,"PG"
"1453",1963,192,7,57.78,27460,"G"
"1454",2004,119,6.7,57.76,208022,"R"
"1455",2010,107,6.2,57.74,55135,"PG-13"
"1456",2001,84,4.8,57.74,54995,"PG-13"
"1457",2006,85,5.5,57.65,46620,"PG-13"
"1458",2016,139,7.2,57.64,91258,"PG-13"
"1459",1997,116,8.6,57.6,579443,"PG-13"
"1460",1999,126,7.4,57.55,89873,"PG-13"
"1461",1991,112,7.7,57.5,116654,"R"
"1462",2005,145,7.4,57.49,133854,"PG-13"
"1463",1989,103,6.6,57.47,89190,"R"
"1464",1987,106,6,57.39,30266,"PG-13"
"1465",2001,127,7.6,57.39,257450,"PG-13"
"1466",2017,132,6.3,57.39,27588,"PG-13"
"1467",2006,143,8,57.37,475302,"R"
"1468",1994,110,5.6,57.36,60043,"R"
"1469",2000,98,6.1,57.33,34943,"R"
"1470",1993,107,5.6,57.32,46208,"PG"
"1471",1974,202,9,57.3,1055,"R"
"1472",1988,126,7.3,57.27,96139,"PG"
"1473",2000,98,6.7,57.26,105821,"R"
"1474",2004,98,6.1,57.23,155985,"PG-13"
"1475",1980,133,7.9,57.23,172794,"R"
"1476",1998,131,6.5,57.17,91622,"PG-13"
"1477",1995,129,8,57.14,552175,"R"
"1478",1992,111,6.3,57.14,13808,"R"
"1479",1992,87,5.6,57.11,62553,"PG"
"1480",1982,127,6.6,57.06,37832,"PG"
"1481",1988,123,6.9,57.04,22020,"PG-13"
"1482",2015,100,5.6,57.02,9316,"PG-13"
"1483",2013,89,5.9,57.01,23802,"PG"
"1484",2012,113,6.7,57.01,195953,"R"
"1485",2019,99,6.3,57.01,66855,"PG-13"
"1486",1998,132,6.5,56.97,150240,"PG-13"
"1487",1968,149,8.3,56.95,565692,"G"
"1488",2000,110,6.5,56.94,114782,"PG-13"
"1489",2011,94,7.7,56.82,366805,"PG-13"
"1490",2008,92,5.8,56.75,109963,"R"
"1491",1998,115,6.6,56.7,26464,"PG-13"
"1492",1967,108,7.8,56.7,36350,"Not Rated"
"1493",2002,96,6,56.68,115127,"PG-13"
"1494",2013,134,8.1,56.67,600364,"R"
"1495",1995,97,6.8,56.63,164294,"PG-13"
"1496",2001,112,6.4,56.62,105013,"PG-13"
"1497",2001,132,6.9,56.57,162071,"PG-13"
"1498",1996,133,6.4,56.57,48247,"R"
"1499",1993,130,7.8,56.51,118915,"R"
"1500",2017,125,7.4,56.47,151600,"PG-13"
"1501",2015,124,6.6,56.45,121908,"PG-13"
"1502",2006,103,7.3,56.44,100116,"PG-13"
"1503",2002,118,5.8,56.4,32148,"PG-13"
"1504",2005,101,5.5,56.39,46036,"PG-13"
"1505",1990,105,7.9,56.36,426589,"PG-13"
"1506",2003,102,6.4,56.36,148674,"R"
"1507",2014,92,6.3,56.28,169966,"PG-13"
"1508",2016,106,7.4,56.25,187858,"PG-13"
"1509",1983,105,7.2,56.2,31020,"R"
"1510",2003,95,5.5,56.13,65550,"PG-13"
"1511",2015,100,4.3,56.12,144063,"PG-13"
"1512",1996,129,7.7,56.12,171255,"R"
"1513",2005,85,7.4,56.11,119687,"G"
"1514",2005,118,5.6,56.05,65711,"PG-13"
"1515",2012,92,7,56,89841,"PG"
"1516",2004,103,7.6,56,362300,"R"
"1517",2000,115,6.1,55.97,64501,"R"
"1518",1992,102,6.3,55.96,42696,"PG"
"1519",2011,109,6.5,55.8,325561,"R"
"1520",2013,91,5.9,55.75,21556,"PG"
"1522",2013,88,6.1,55.7,188308,"R"
"1523",1999,159,7.4,55.69,282801,"R"
"1524",2017,96,6.5,55.68,102011,"PG-13"
"1525",2010,97,6.9,55.68,75355,"PG"
"1526",1985,87,5.8,55.6,48638,"PG-13"
"1527",1998,98,6,55.59,73049,"R"
"1528",1983,134,6.2,55.5,57812,"PG"
"1529",1998,113,7,55.49,98155,"PG-13"
"1530",2016,117,6.4,55.48,72548,"PG"
"1531",1999,107,6.1,55.47,79547,"PG-13"
"1532",1992,114,6.5,55.47,263856,"R"
"1533",2016,92,5.7,55.46,107583,"R"
"1534",2009,92,5.9,55.39,57560,"PG-13"
"1535",2009,100,5.8,55.25,79757,"PG-13"
"1536",2007,113,5.8,55.18,11792,"PG-13"
"1537",2016,86,6.3,55.12,112538,"PG-13"
"1538",2011,111,6.1,55.1,221683,"PG-13"
"1539",1998,86,5.7,55.04,63239,"R"
"1540",2006,139,6.9,55.01,84735,"PG-13"
"1541",2001,113,6.3,55,46831,"R"
"1542",1997,96,5.3,54.97,61560,"R"
"1543",1997,124,6.4,54.93,102275,"R"
"1544",2019,102,6,54.89,15248,"PG"
"1545",2018,99,5.5,54.86,24865,"PG"
"1546",1991,104,6.2,54.83,31415,"PG-13"
"1547",1997,129,7.2,54.81,256802,"R"
"1548",1980,124,7.7,54.8,43852,"R"
"1549",2016,105,5.8,54.77,64389,"R"
"1550",2012,103,6.3,54.76,170605,"PG-13"
